uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
TO,OUTRAS,HOSPITAL,"90 - 99",M,1
TO,PNEUMONIA,HOSPITAL,"90 - 99",M,2
AC,OUTRAS,DOMICILIO,"> 100",F,1
AC,COVID,HOSPITAL,"> 100",F,1
AL,OUTRAS,DOMICILIO,"> 100",M,1
AM,OUTRAS,DOMICILIO,"> 100",F,1
AM,OUTRAS,DOMICILIO,"> 100",M,1
BA,OUTRAS,DOMICILIO,"> 100",F,3
BA,OUTRAS,DOMICILIO,"> 100",M,1
BA,OUTRAS,HOSPITAL,"> 100",M,2
BA,COVID,DOMICILIO,"> 100",F,1
BA,PNEUMONIA,DOMICILIO,"> 100",M,1
BA,SEPTICEMIA,HOSPITAL,"> 100",F,1
CE,OUTRAS,HOSPITAL,"> 100",M,1
ES,OUTRAS,DOMICILIO,"> 100",F,2
ES,OUTRAS,HOSPITAL,"> 100",F,2
ES,PNEUMONIA,DOMICILIO,"> 100",M,1
GO,PNEUMONIA,HOSPITAL,"> 100",M,1
MA,COVID,HOSPITAL,"> 100",F,1
MA,SEPTICEMIA,HOSPITAL,"> 100",M,1
MG,OUTRAS,DOMICILIO,"> 100",F,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MG,INDETERMINADA,DOMICILIO,"> 100",M,1
PB,OUTRAS,DOMICILIO,"> 100",F,3
PB,COVID,HOSPITAL,"> 100",M,1
PB,SEPTICEMIA,HOSPITAL,"> 100",M,1
PE,OUTRAS,DOMICILIO,"> 100",F,5
PE,OUTRAS,HOSPITAL,"> 100",F,1
PR,OUTRAS,DOMICILIO,"> 100",F,1
PR,COVID,HOSPITAL,"> 100",F,1
RJ,OUTRAS,DOMICILIO,"> 100",F,5
RJ,OUTRAS,DOMICILIO,"> 100",M,3
RJ,OUTRAS,HOSPITAL,"> 100",F,3
RJ,COVID,HOSPITAL,"> 100",F,5
RJ,COVID,HOSPITAL,"> 100",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RJ,PNEUMONIA,DOMICILIO,"> 100",F,1
RJ,PNEUMONIA,HOSPITAL,"> 100",F,6
RJ,PNEUMONIA,HOSPITAL,"> 100",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
RJ,SEPTICEMIA,HOSPITAL,"> 100",M,1
RR,SEPTICEMIA,HOSPITAL,"> 100",F,1
RS,OUTRAS,DOMICILIO,"> 100",F,1
RS,COVID,HOSPITAL,"> 100",F,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
RS,PNEUMONIA,DOMICILIO,"> 100",F,1
RS,PNEUMONIA,HOSPITAL,"> 100",F,1
SC,OUTRAS,DOMICILIO,"> 100",F,2
SC,OUTRAS,HOSPITAL,"> 100",F,2
SC,COVID,HOSPITAL,"> 100",F,1
SC,PNEUMONIA,HOSPITAL,"> 100",F,1
SE,OUTRAS,DOMICILIO,"> 100",M,1
SP,OUTRAS,DOMICILIO,"> 100",F,3
SP,OUTRAS,DOMICILIO,"> 100",M,3
SP,OUTRAS,HOSPITAL,"> 100",F,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
SP,COVID,DOMICILIO,"> 100",F,1
SP,COVID,HOSPITAL,"> 100",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
SP,PNEUMONIA,HOSPITAL,"> 100",F,4
SP,PNEUMONIA,HOSPITAL,"> 100",M,1
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
SP,SEPTICEMIA,HOSPITAL,"> 100",F,2
AL,OUTRAS,IGNORADO,N/I,I,17
AM,OUTRAS,DOMICILIO,N/I,M,1
AM,OUTRAS,IGNORADO,N/I,I,4
BA,OUTRAS,HOSPITAL,N/I,F,2
BA,OUTRAS,HOSPITAL,N/I,M,6
BA,OUTRAS,IGNORADO,N/I,M,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,F,1
CE,OUTRAS,DOMICILIO,N/I,M,1
CE,OUTRAS,IGNORADO,N/I,I,2
DF,OUTRAS,HOSPITAL,N/I,F,3
DF,OUTRAS,HOSPITAL,N/I,M,1
ES,OUTRAS,IGNORADO,N/I,F,2
ES,OUTRAS,IGNORADO,N/I,I,1
GO,OUTRAS,HOSPITAL,N/I,F,1
GO,OUTRAS,HOSPITAL,N/I,I,2
GO,OUTRAS,HOSPITAL,N/I,M,2
MG,OUTRAS,HOSPITAL,N/I,M,1
MT,OUTRAS,IGNORADO,N/I,F,1
MT,OUTRAS,IGNORADO,N/I,M,1
PB,OUTRAS,HOSPITAL,N/I,F,3
PB,OUTRAS,HOSPITAL,N/I,M,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,F,1
PE,OUTRAS,HOSPITAL,N/I,F,1
PE,OUTRAS,HOSPITAL,N/I,M,1
PE,COVID,HOSPITAL,N/I,M,1
PR,OUTRAS,HOSPITAL,N/I,F,4
PR,OUTRAS,HOSPITAL,N/I,I,5
PR,OUTRAS,IGNORADO,N/I,I,2
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,M,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,F,1
RJ,OUTRAS,HOSPITAL,N/I,F,3
RJ,OUTRAS,HOSPITAL,N/I,M,9
RJ,PNEUMONIA,HOSPITAL,N/I,F,1
RN,OUTRAS,HOSPITAL,N/I,F,1
RN,OUTRAS,HOSPITAL,N/I,I,1
RO,OUTRAS,HOSPITAL,N/I,I,1
RS,OUTRAS,HOSPITAL,N/I,F,5
RS,OUTRAS,HOSPITAL,N/I,M,6
RS,SEPTICEMIA,HOSPITAL,N/I,F,1
SC,OUTRAS,HOSPITAL,N/I,M,2
SE,OUTRAS,IGNORADO,N/I,I,1
SP,OUTRAS,DOMICILIO,N/I,I,2
SP,OUTRAS,HOSPITAL,N/I,F,2
SP,OUTRAS,HOSPITAL,N/I,I,5
SP,OUTRAS,HOSPITAL,N/I,M,3
SP,OUTRAS,IGNORADO,N/I,M,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,I,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,M,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,M,1
SP,PNEUMONIA,HOSPITAL,N/I,F,1
TO,OUTRAS,DOMICILIO,N/I,I,1
TO,OUTRAS,IGNORADO,N/I,I,1
TO,OUTRAS,OUTRO,N/I,I,1
